,Year,Month,Day,avgtempC,windspeedKmph,humidity,visibilityKm,pressureInches,cloudcover,HeatIndexC,weatherDesc,totalprecipMM
490,2009,11,3,21,13,87,7,30,68,22,6,5.6
491,2009,11,4,21,12,87,7,30,65,23,1,21.7
492,2009,11,5,21,9,92,9,30,75,22,6,16
493,2009,11,6,22,10,92,8,30,85,23,6,9
494,2009,11,7,21,10,96,7,30,98,23,6,8
495,2009,11,8,21,9,96,7,30,98,22,8,10.5
496,2009,11,9,21,15,93,9,30,93,23,6,3.1
497,2009,11,10,21,12,96,8,30,92,22,8,16.8
498,2009,11,11,22,9,86,7,30,55,23,1,6.8
499,2009,11,12,23,5,89,8,30,63,25,1,33.7
500,2009,11,13,22,9,93,7,30,78,24,6,20.8
501,2009,11,14,21,11,91,6,30,80,23,6,2.3
502,2009,11,15,22,9,95,7,30,94,23,6,9.8
503,2009,11,16,22,7,92,6,30,68,23,4,14.5
504,2009,11,17,22,5,89,8,30,57,23,4,16.4
505,2009,11,18,22,5,91,6,30,69,24,6,25.3
506,2009,11,19,22,6,94,8,30,72,24,4,30.3
507,2009,11,20,21,8,95,6,30,82,23,4,14.1
508,2009,11,21,21,6,91,7,30,61,22,3,13.5
509,2009,11,22,22,8,90,7,30,68,23,6,11.3
510,2009,11,23,21,6,91,6,30,63,22,4,14.6
511,2009,11,24,21,5,94,6,30,82,23,6,18
512,2009,11,25,22,6,89,7,30,63,23,6,5
513,2009,11,26,22,8,85,7,30,47,23,12,0
514,2009,11,27,21,8,81,6,30,47,22,12,0
515,2009,11,28,21,9,82,7,30,54,21,12,0
516,2009,11,29,21,7,79,8,30,37,21,12,0
517,2009,11,30,21,7,84,8,30,58,22,1,2
518,2009,12,1,22,7,84,6,30,57,22,1,1
519,2009,12,2,20,9,93,4,30,80,20,10,2.7
520,2009,12,3,22,7,91,7,30,80,23,4,17.8
521,2009,12,4,21,5,95,7,30,94,23,4,33.4
522,2009,12,5,21,7,85,6,30,48,22,12,0.1
523,2009,12,6,20,7,82,7,30,37,21,12,0
524,2009,12,7,20,6,81,7,30,35,21,12,0
525,2009,12,8,20,9,82,6,30,45,21,12,0
526,2009,12,9,20,10,84,7,30,48,20,12,0.2
527,2009,12,10,20,10,81,7,30,37,20,12,0
528,2009,12,11,20,10,80,7,30,26,20,12,0
529,2009,12,12,19,9,92,5,30,67,20,10,3
530,2009,12,13,21,11,87,7,30,56,22,3,3.1
531,2009,12,14,21,9,87,7,30,65,21,6,5.7
532,2009,12,15,21,10,89,6,30,79,21,4,16
533,2009,12,16,20,11,93,8,30,85,21,6,6.6
534,2009,12,17,19,6,96,6,30,91,19,6,21.5
535,2009,12,18,21,7,90,8,30,74,22,6,9.2
536,2009,12,19,21,10,88,10,30,48,21,6,5.8
537,2009,12,20,20,12,88,8,31,66,21,6,3.3
538,2009,12,21,20,13,92,8,30,89,20,6,2.6
539,2009,12,22,19,10,92,5,30,84,20,10,3.1
540,2009,12,23,20,10,88,8,30,61,21,1,4.4
541,2009,12,24,20,12,85,8,30,59,21,12,1
542,2009,12,25,20,10,84,8,30,60,21,1,0.3
543,2009,12,26,20,7,87,8,30,55,21,6,4.2
544,2009,12,27,18,7,94,8,30,72,18,9,29.8
545,2009,12,28,19,8,88,7,30,60,20,7,0.3
546,2009,12,29,20,10,88,7,30,67,21,2,5
547,2009,12,30,20,7,87,7,30,65,20,1,3.6
548,2009,12,31,22,6,89,7,30,69,23,4,14.4
549,2010,1,1,21,9,84,8,30,79,22,1,1
550,2010,1,2,21,9,78,9,30,27,21,12,0
551,2010,1,3,20,7,77,8,30,41,21,12,0
552,2010,1,4,21,7,71,10,30,9,21,12,0
553,2010,1,5,21,7,72,9,30,11,22,12,0.1
554,2010,1,6,21,10,72,10,30,22,21,12,0
555,2010,1,7,20,8,75,10,30,29,21,12,0
556,2010,1,8,21,8,75,8,30,40,21,12,0
557,2010,1,9,22,10,84,8,30,63,22,1,5.6
558,2010,1,10,21,9,86,6,30,63,22,10,7.2
559,2010,1,11,22,10,82,8,30,43,23,1,0.4
560,2010,1,12,22,6,83,7,30,68,23,1,10.3
561,2010,1,13,21,5,91,8,30,81,22,4,23.6
562,2010,1,14,22,9,87,9,31,60,23,1,13.9
563,2010,1,15,21,13,82,8,31,42,21,12,0
564,2010,1,16,20,11,76,9,31,13,21,12,0
565,2010,1,17,20,10,76,8,31,26,21,12,0
566,2010,1,18,21,7,82,7,31,59,21,12,8
567,2010,1,19,20,9,83,7,30,59,21,1,3.5
568,2010,1,20,21,9,72,10,30,30,22,12,1.8
569,2010,1,21,21,8,64,10,30,12,21,12,0
570,2010,1,22,20,8,71,9,30,10,20,12,0
571,2010,1,23,20,9,65,8,30,10,20,12,0
572,2010,1,24,20,6,69,8,30,31,20,12,0
573,2010,1,25,21,9,71,8,30,30,21,12,0
574,2010,1,26,21,10,70,9,30,33,21,12,0
575,2010,1,27,21,10,73,9,30,38,22,12,0
576,2010,1,28,21,13,71,9,30,29,22,12,0
577,2010,1,29,21,11,68,10,30,19,22,12,0
578,2010,1,30,22,8,63,10,30,13,22,12,0
579,2010,1,31,23,8,64,8,30,21,23,12,0
580,2010,2,1,22,8,62,10,30,7,22,12,0
581,2010,2,2,21,12,61,10,30,7,21,12,0
582,2010,2,3,22,12,54,10,30,8,21,12,0
583,2010,2,4,21,12,55,10,30,4,21,12,0
584,2010,2,5,21,12,51,10,30,2,21,12,0
585,2010,2,6,21,15,53,10,30,2,21,12,0
586,2010,2,7,21,13,64,10,30,9,21,12,0
587,2010,2,8,22,9,57,10,30,7,22,12,0
588,2010,2,9,23,7,51,10,30,11,24,12,0
589,2010,2,10,24,9,57,10,30,24,24,1,0
590,2010,2,11,24,11,56,10,30,18,24,12,0
591,2010,2,12,24,10,62,10,30,18,25,12,0
592,2010,2,13,25,9,60,9,30,21,25,12,0
593,2010,2,14,25,10,54,10,30,9,26,12,0
594,2010,2,15,25,9,55,10,30,8,26,12,0
595,2010,2,16,25,12,51,10,30,2,25,12,0
596,2010,2,17,25,10,52,10,30,3,26,12,0
597,2010,2,18,27,9,50,10,30,4,28,12,0
598,2010,2,19,26,11,47,10,30,8,27,12,0
599,2010,2,20,26,10,46,10,30,5,26,12,0
600,2010,2,21,26,9,48,10,30,8,26,12,0
601,2010,2,22,26,10,47,10,30,8,26,12,0
602,2010,2,23,26,10,48,10,30,21,26,1,0
603,2010,2,24,26,7,55,9,30,28,27,3,4.8
604,2010,2,25,25,8,56,10,30,45,26,2,0.1
605,2010,2,26,26,7,49,10,30,45,27,1,0
606,2010,2,27,27,8,44,10,30,26,28,12,0.3
607,2010,2,28,26,11,41,10,30,6,26,12,0
608,2010,3,1,26,9,39,10,30,2,26,12,0
609,2010,3,2,26,9,36,10,30,1,26,12,0
610,2010,3,3,28,8,31,10,30,2,27,12,0
611,2010,3,4,28,7,30,10,30,6,27,12,0
612,2010,3,5,28,6,32,10,30,8,28,12,0
613,2010,3,6,28,6,50,10,30,26,28,12,0
614,2010,3,7,28,9,46,10,30,21,29,12,0.2
615,2010,3,8,28,8,46,10,30,11,28,12,0
616,2010,3,9,27,13,37,10,30,4,27,12,0
617,2010,3,10,27,14,43,10,30,2,27,12,0
618,2010,3,11,27,17,46,10,30,8,27,12,0
619,2010,3,12,26,16,45,10,30,2,26,12,0
620,2010,3,13,27,9,44,10,30,7,26,12,0
621,2010,3,14,28,7,42,10,30,10,28,12,0
622,2010,3,15,29,8,37,10,30,12,29,12,0
623,2010,3,16,28,9,41,10,30,26,28,1,0.3
624,2010,3,17,27,11,39,10,30,11,27,12,0
625,2010,3,18,26,14,40,10,30,3,26,12,0
626,2010,3,19,26,10,40,10,30,4,26,12,0
627,2010,3,20,28,10,37,10,30,2,28,12,0
628,2010,3,21,28,9,30,10,30,2,27,12,0
629,2010,3,22,29,7,26,10,30,1,28,12,0
630,2010,3,23,29,9,31,10,30,1,28,12,0
631,2010,3,24,29,10,33,10,30,1,29,12,0
632,2010,3,25,28,11,34,10,30,1,28,12,0
633,2010,3,26,29,9,36,10,30,1,29,12,0
634,2010,3,27,29,9,46,10,30,10,30,12,0.1
635,2010,3,28,30,9,46,10,30,16,31,12,1.4
636,2010,3,29,31,6,43,10,30,10,31,12,0.6
637,2010,3,30,30,5,46,10,30,26,30,12,0.8
638,2010,3,31,24,8,74,9,30,30,26,12,8.5
639,2010,4,1,29,8,37,10,30,3,28,12,0
640,2010,4,2,32,5,36,10,30,8,32,12,0
641,2010,4,3,30,10,46,10,30,21,31,12,1.8
642,2010,4,4,29,9,44,10,30,14,29,12,0
643,2010,4,5,30,9,43,10,30,3,30,12,0
644,2010,4,6,30,12,43,10,30,5,30,12,0
645,2010,4,7,29,13,40,10,30,9,29,12,0
646,2010,4,8,28,12,49,10,30,18,29,12,0
647,2010,4,9,30,8,46,10,30,14,31,12,0
648,2010,4,10,32,7,40,10,30,12,32,12,0.6
649,2010,4,11,32,6,37,10,30,7,32,12,0
650,2010,4,12,31,5,40,10,30,14,32,12,0
651,2010,4,13,30,5,50,9,30,25,31,12,2.6
652,2010,4,14,29,4,59,9,30,40,30,1,17.2
653,2010,4,15,29,8,51,10,30,20,30,12,5
654,2010,4,16,30,9,45,10,30,5,30,12,0
655,2010,4,17,30,9,49,10,30,17,31,12,1.9
656,2010,4,18,29,6,53,10,30,30,30,1,2.7
657,2010,4,19,29,6,52,10,30,34,30,1,0.6
658,2010,4,20,30,9,48,10,30,14,31,12,0.6
659,2010,4,21,29,8,50,10,30,18,30,12,0.9
660,2010,4,22,29,5,53,10,30,30,30,12,0.5
661,2010,4,23,30,4,49,10,30,16,31,12,2.6
662,2010,4,24,30,3,47,10,30,19,31,12,2.7
663,2010,4,25,30,6,46,10,30,21,31,12,1.5
664,2010,4,26,29,9,54,9,30,22,30,12,7.6
665,2010,4,27,29,8,51,10,30,13,30,12,0
666,2010,4,28,29,7,49,10,30,21,30,12,1
667,2010,4,29,30,11,47,10,30,11,30,12,0
668,2010,4,30,27,6,61,9,30,43,28,1,19.1
669,2010,5,1,27,5,63,9,30,55,28,1,1.3
670,2010,5,2,27,5,58,10,30,50,29,1,2.5
671,2010,5,3,28,6,55,10,30,31,29,1,0.6
672,2010,5,4,28,6,55,9,30,34,29,16,1.2
673,2010,5,5,28,6,54,10,30,17,29,12,1.1
674,2010,5,6,29,8,50,10,30,16,30,12,0
675,2010,5,7,30,7,48,10,30,16,31,12,0.1
676,2010,5,8,30,5,51,10,30,23,31,12,4.2
677,2010,5,9,31,4,49,10,30,18,32,12,0
678,2010,5,10,31,5,45,10,30,11,32,12,0
679,2010,5,11,31,6,49,10,30,18,32,12,0.1
680,2010,5,12,32,7,44,10,30,9,32,12,0
681,2010,5,13,32,5,42,10,30,13,32,12,0
682,2010,5,14,31,5,45,10,30,31,31,1,0.5
683,2010,5,15,30,5,46,10,30,25,31,1,0.4
684,2010,5,16,28,7,61,9,30,35,30,16,1.6
685,2010,5,17,30,11,49,10,30,13,30,12,0.4
686,2010,5,18,29,9,52,10,30,13,30,12,0.1
687,2010,5,19,24,16,81,9,30,65,26,15,20.9
688,2010,5,20,25,19,74,10,30,51,26,1,4.8
689,2010,5,21,26,12,68,10,30,57,27,1,3.9
690,2010,5,22,26,11,72,9,30,45,28,1,16.9
691,2010,5,23,26,13,74,10,30,37,28,12,7.7
692,2010,5,24,27,14,69,9,30,32,29,12,3.6
693,2010,5,25,27,14,63,10,30,24,29,12,3.4
694,2010,5,26,28,16,57,10,30,13,29,12,0.2
695,2010,5,27,28,14,54,10,30,10,29,12,0
696,2010,5,28,29,13,54,10,30,8,30,12,0
697,2010,5,29,27,11,58,10,30,20,28,1,0.1
698,2010,5,30,27,11,65,10,30,28,28,12,4
699,2010,5,31,27,12,64,10,30,48,28,6,6
700,2010,6,1,27,10,61,10,30,26,29,12,2.9
701,2010,6,2,27,8,66,8,30,40,29,1,14.4
702,2010,6,3,26,10,72,9,30,37,28,3,16.2
703,2010,6,4,26,9,74,8,30,41,28,3,16
704,2010,6,5,25,13,75,9,30,50,27,12,15.7
705,2010,6,6,25,14,70,9,30,51,27,1,9.6
706,2010,6,7,24,13,72,10,30,52,26,1,7.5
707,2010,6,8,25,10,71,9,30,38,26,1,8.7
708,2010,6,9,26,9,75,8,30,41,28,4,22.8
709,2010,6,10,25,7,84,8,30,62,27,1,135.1
710,2010,6,11,23,8,89,8,30,56,26,5,44
711,2010,6,12,23,11,87,9,30,64,26,2,7.6
712,2010,6,13,23,17,85,10,30,79,24,6,1.1
713,2010,6,14,23,17,81,10,30,75,24,2,0.1
714,2010,6,15,22,16,83,8,30,69,24,1,0.9
715,2010,6,16,24,14,77,9,30,46,25,1,2.8
716,2010,6,17,23,14,79,9,30,61,24,16,1.2
717,2010,6,18,22,11,84,6,30,66,23,5,5.7
718,2010,6,19,23,10,83,8,30,55,24,6,7.4
719,2010,6,20,23,11,80,9,30,42,24,12,1.9
720,2010,6,21,25,10,72,9,30,43,26,1,4.4
721,2010,6,22,25,12,71,9,30,36,26,1,5.7
722,2010,6,23,24,14,76,10,30,48,25,1,1.7
723,2010,6,24,24,16,71,10,30,58,25,1,0
724,2010,6,25,23,17,74,10,30,70,24,1,0.2
725,2010,6,26,24,17,69,10,30,50,25,1,0
726,2010,6,27,25,15,64,10,30,46,26,1,0.2
727,2010,6,28,26,14,63,10,30,34,27,12,1.6
728,2010,6,29,25,13,68,9,30,33,27,1,6
729,2010,6,30,24,16,70,9,30,47,26,1,2.4
730,2010,7,1,23,16,74,9,30,61,24,1,5.1
731,2010,7,2,21,15,84,7,30,73,23,5,6.4
732,2010,7,3,22,14,81,9,30,76,23,2,0.4
733,2010,7,4,24,12,77,9,30,63,25,2,9.2
734,2010,7,5,23,11,82,9,30,56,25,2,9.4
735,2010,7,6,21,11,90,7,30,69,21,1,28.1
736,2010,7,7,21,9,88,7,30,60,22,16,1.3
737,2010,7,8,22,6,89,8,30,52,24,1,12.6
738,2010,7,9,24,5,80,8,30,56,26,4,25.3
739,2010,7,10,25,5,80,8,30,50,27,4,23.5
740,2010,7,11,25,7,81,8,30,49,27,4,19
741,2010,7,12,24,9,82,7,30,39,25,12,9.5
742,2010,7,13,23,9,82,9,30,45,25,1,9.6
743,2010,7,14,20,8,93,6,30,71,20,5,22.4
744,2010,7,15,23,11,84,7,30,52,24,12,10.1
745,2010,7,16,22,10,89,8,30,59,24,6,8.3
746,2010,7,17,22,12,83,8,30,53,24,1,3.3
747,2010,7,18,23,12,83,7,30,65,24,7,7
748,2010,7,19,22,13,84,10,30,67,24,7,1.3
749,2010,7,20,21,14,88,7,30,80,22,2,2.6
750,2010,7,21,22,16,83,9,30,72,23,2,0.4
751,2010,7,22,23,13,80,10,30,73,24,6,1.4
752,2010,7,23,23,14,78,10,30,64,24,3,2.1
753,2010,7,24,22,17,79,9,30,70,24,1,4
754,2010,7,25,21,18,84,5,30,90,22,10,6.3
755,2010,7,26,22,18,79,10,30,72,23,1,0.4
756,2010,7,27,23,16,77,10,30,70,25,1,2.9
757,2010,7,28,23,15,82,8,30,74,24,16,1.3
758,2010,7,29,20,13,94,8,30,98,21,8,6.3
759,2010,7,30,22,17,86,9,30,80,23,1,0.5
760,2010,7,31,23,15,79,10,30,61,24,1,0
761,2010,8,1,23,16,77,10,30,56,24,1,3.1
762,2010,8,2,23,15,78,9,30,64,24,1,0.5
763,2010,8,3,23,15,78,9,30,60,24,1,1.2
764,2010,8,4,23,15,81,10,30,65,24,6,4.6
765,2010,8,5,23,13,77,7,30,54,24,1,0.3
766,2010,8,6,23,13,77,8,30,56,25,1,1.5
767,2010,8,7,24,13,76,7,30,53,25,3,1.8
768,2010,8,8,24,12,76,7,30,48,26,1,7.6
769,2010,8,9,24,11,76,7,30,45,26,3,2.9
770,2010,8,10,24,10,73,8,30,40,26,12,0.3
771,2010,8,11,24,13,74,8,30,47,26,1,0.4
772,2010,8,12,24,9,78,7,30,58,26,1,6.3
773,2010,8,13,24,9,81,7,30,62,25,6,16.7
774,2010,8,14,24,11,80,7,30,59,26,1,8.8
775,2010,8,15,24,8,83,8,30,57,26,1,9.7
776,2010,8,16,24,10,84,8,30,72,25,6,8.6
777,2010,8,17,23,11,85,9,30,72,25,1,6
778,2010,8,18,22,12,87,8,30,76,24,6,23.7
779,2010,8,19,24,10,83,6,30,62,25,1,18.3
780,2010,8,20,23,7,87,5,30,77,25,6,37.5
781,2010,8,21,23,7,90,7,30,78,25,6,19.2
782,2010,8,22,22,9,90,6,30,74,24,2,1.7
783,2010,8,23,23,11,88,6,30,82,25,2,41.3
784,2010,8,24,22,11,94,7,30,89,23,8,28.6
785,2010,8,25,21,9,96,6,30,95,22,9,15.4
786,2010,8,26,22,13,90,6,30,78,23,1,0.7
787,2010,8,27,23,13,85,8,30,66,24,2,0.4
788,2010,8,28,23,12,82,7,30,50,25,1,6.7
789,2010,8,29,23,13,85,6,30,72,24,7,18
790,2010,8,30,22,15,89,8,30,83,22,7,2.5
791,2010,8,31,22,16,82,7,30,60,22,1,1.4
792,2010,9,1,22,12,81,8,30,50,23,1,0
793,2010,9,2,23,12,81,7,30,60,25,1,1.4
794,2010,9,3,22,12,85,8,30,71,24,1,3.8
795,2010,9,4,22,12,84,6,30,67,24,3,0.4
796,2010,9,5,23,12,80,7,30,65,24,1,1.3
797,2010,9,6,23,13,82,7,30,62,23,1,0.1
798,2010,9,7,23,14,81,10,30,61,24,3,1.4
799,2010,9,8,23,15,79,10,30,53,24,1,0.2
800,2010,9,9,23,12,79,9,30,53,24,1,0.3
801,2010,9,10,24,11,80,6,30,64,25,12,24.8
802,2010,9,11,21,9,91,7,30,89,22,8,4.2
803,2010,9,12,24,8,82,7,30,58,25,1,1.8
804,2010,9,13,23,10,83,8,30,62,24,1,1.6
805,2010,9,14,23,12,80,8,30,61,24,1,0.6
806,2010,9,15,23,12,83,10,30,62,24,6,2.5
807,2010,9,16,23,11,81,7,30,64,24,1,1.2
808,2010,9,17,23,12,83,7,30,60,24,1,12.4
809,2010,9,18,23,13,78,7,30,44,24,1,0.4
810,2010,9,19,23,9,79,7,30,49,24,3,3.9
811,2010,9,20,24,5,77,7,30,51,25,1,6.6
812,2010,9,21,24,5,83,8,30,56,26,6,15.5
813,2010,9,22,25,6,82,5,30,53,27,12,52.2
814,2010,9,23,25,6,83,8,30,35,27,4,31.6
815,2010,9,24,25,4,85,6,30,53,27,19,31.8
816,2010,9,25,24,4,88,5,30,66,26,6,30.6
817,2010,9,26,24,5,87,7,30,50,26,4,12.7
818,2010,9,27,23,9,89,6,30,62,25,3,27.2
819,2010,9,28,23,9,88,5,30,71,25,1,3.1
820,2010,9,29,24,6,86,6,30,58,26,2,19.8
821,2010,9,30,24,5,82,7,30,46,26,12,2.7
822,2010,10,1,24,5,89,6,30,53,26,12,86.4
823,2010,10,2,24,5,88,7,30,54,26,6,55.7
824,2010,10,3,24,5,86,9,30,47,26,12,27.3
825,2010,10,4,23,4,89,8,30,53,25,4,21.6
826,2010,10,5,24,4,87,7,30,66,26,6,11.2
827,2010,10,6,23,9,90,7,30,73,26,11,39.5
828,2010,10,7,23,8,93,8,30,84,24,9,23.1
829,2010,10,8,23,7,91,8,30,66,25,6,3.5
830,2010,10,9,23,7,89,10,30,56,24,6,3.7
831,2010,10,10,23,7,87,7,30,53,24,3,8.4
832,2010,10,11,22,9,85,9,30,51,23,1,2.1
833,2010,10,12,22,7,85,9,30,55,23,3,6.3
834,2010,10,13,22,7,90,10,30,68,24,6,9.5
835,2010,10,14,22,9,90,6,30,66,24,6,17.5
836,2010,10,15,22,12,90,8,30,75,22,1,24.7
837,2010,10,16,21,12,87,8,30,55,22,1,4.8
838,2010,10,17,21,11,87,7,30,59,22,2,2.2
839,2010,10,18,22,8,85,6,30,56,23,12,0.3
840,2010,10,19,23,6,85,8,30,57,24,12,3.2
841,2010,10,20,23,7,89,5,30,61,24,11,32.4
842,2010,10,21,23,7,91,6,30,72,25,11,9.3
843,2010,10,22,22,10,90,5,30,71,23,1,0.1
844,2010,10,23,22,10,88,5,30,70,24,1,1.4
845,2010,10,24,22,8,88,5,30,65,23,1,0.3
846,2010,10,25,23,7,86,8,30,63,24,3,3.3
847,2010,10,26,24,4,86,9,30,51,26,4,13.2
848,2010,10,27,22,5,95,7,30,77,24,6,22.46
849,2010,10,28,23,8,85,9,30,55,24,3,2.92
850,2010,10,29,22,10,87,6,30,69,24,6,3.54
851,2010,10,30,22,7,91,6,30,81,24,4,19.9
852,2010,10,31,21,7,95,7,30,93,23,8,28.4
853,2010,11,1,22,5,94,6,30,90,24,13,88.2
854,2010,11,2,22,5,95,8,30,86,23,8,41
855,2010,11,3,23,4,90,7,30,63,25,1,11.7
856,2010,11,4,23,6,88,6,30,62,25,1,2.4
857,2010,11,5,22,6,91,10,30,62,24,6,10.7
858,2010,11,6,22,7,88,10,30,54,23,1,3.8
859,2010,11,7,19,11,91,6,30,58,20,1,20.3
860,2010,11,8,20,11,90,5,30,70,21,11,22.8
861,2010,11,9,22,9,92,5,30,76,24,6,6.4
862,2010,11,10,23,6,88,8,30,67,25,6,4.69
863,2010,11,11,22,5,89,8,30,42,24,3,24.43
864,2010,11,12,22,6,89,8,30,74,24,6,5.4
865,2010,11,13,23,5,90,8,30,78,24,6,3.7
866,2010,11,14,23,8,87,8,30,60,24,1,3.5
867,2010,11,15,22,7,90,6,30,67,24,1,5
868,2010,11,16,22,10,89,8,30,70,23,6,4.3
869,2010,11,17,22,13,93,6,30,89,23,6,3.8
870,2010,11,18,22,11,90,5,30,81,23,6,2.9
871,2010,11,19,22,9,87,5,30,65,22,2,0.4
872,2010,11,20,22,7,78,8,30,39,22,12,0
873,2010,11,21,22,7,79,8,30,33,22,12,0
874,2010,11,22,22,8,88,5,30,75,23,1,2.9
875,2010,11,23,23,7,86,5,30,69,24,1,2
876,2010,11,24,22,8,86,5,30,68,22,2,0.9
877,2010,11,25,21,9,88,7,30,62,22,1,0
878,2010,11,26,19,8,89,7,30,85,19,8,3.7
879,2010,11,27,20,7,83,7,30,53,20,1,2.2
880,2010,11,28,21,11,82,8,30,61,21,1,0.1
881,2010,11,29,21,12,82,7,30,43,21,12,0.1
882,2010,11,30,21,11,86,5,30,77,21,1,0.3
883,2010,12,1,21,11,90,6,30,81,22,6,2.9
884,2010,12,2,21,11,90,7,30,73,22,6,4.3
885,2010,12,3,21,10,88,5,30,72,22,1,0.7
886,2010,12,4,20,12,86,7,30,46,20,1,0.1
887,2010,12,5,19,12,78,10,30,16,20,12,0
888,2010,12,6,19,11,75,9,30,22,20,12,0.3
889,2010,12,7,20,9,86,7,30,66,20,7,3.1
890,2010,12,8,21,8,84,9,30,53,22,1,2.5
891,2010,12,9,22,7,85,7,30,64,23,2,6.4
892,2010,12,10,21,8,82,7,30,50,22,3,0.6
893,2010,12,11,22,6,81,7,30,50,23,3,2.5
894,2010,12,12,21,6,79,9,30,40,22,1,0.3
895,2010,12,13,22,3,78,8,30,41,23,1,3.5
896,2010,12,14,22,6,84,9,30,54,23,6,9.2
897,2010,12,15,21,9,85,7,30,66,22,6,3
898,2010,12,16,21,10,86,10,30,63,22,1,5.3
899,2010,12,17,21,8,87,7,30,59,21,2,6.7
900,2010,12,18,20,9,83,7,30,52,21,1,0.3
901,2010,12,19,20,9,77,7,30,34,20,12,0
902,2010,12,20,19,12,91,4,30,84,19,6,1.2
903,2010,12,21,20,9,73,8,30,29,21,12,0
904,2010,12,22,21,8,62,10,30,0,21,12,0
905,2010,12,23,20,8,64,10,30,0,20,12,0
906,2010,12,24,19,8,69,8,30,5,19,12,0
907,2010,12,25,20,7,71,8,30,11,20,12,0
908,2010,12,26,20,8,73,7,30,32,20,12,0
909,2010,12,27,20,9,74,7,30,35,20,12,0
910,2010,12,28,20,11,77,7,30,40,20,12,0
911,2010,12,29,20,10,79,7,30,46,21,1,1.3
912,2010,12,30,21,9,74,7,30,24,22,12,0
913,2010,12,31,22,6,77,8,30,43,23,12,0.1
914,2011,1,1,22,6,74,7,30,45,23,1,0.3
915,2011,1,2,22,7,72,9,30,27,23,12,0.3
916,2011,1,3,21,11,76,9,30,46,22,1,0.4
917,2011,1,4,21,12,80,6,30,61,21,1,0.4
918,2011,1,5,21,10,81,10,30,73,22,3,3.2
919,2011,1,6,21,10,77,8,30,47,21,12,0.3
920,2011,1,7,21,8,73,8,30,37,22,12,0
921,2011,1,8,22,9,71,8,30,19,22,12,0
922,2011,1,9,22,9,58,10,30,2,22,12,0
923,2011,1,10,22,11,58,10,30,2,22,12,0
924,2011,1,11,21,10,37,10,30,0,21,12,0
925,2011,1,12,21,10,34,10,30,0,20,12,0
926,2011,1,13,22,9,45,10,30,0,21,12,0
927,2011,1,14,21,10,54,10,30,0,21,12,0
928,2011,1,15,21,11,62,10,30,3,21,12,0
929,2011,1,16,22,8,68,8,30,29,23,12,0
930,2011,1,17,23,5,67,8,30,38,23,12,0
931,2011,1,18,23,8,54,10,30,5,23,12,0
932,2011,1,19,23,8,51,10,30,0,23,12,0
933,2011,1,20,23,10,48,10,30,0,22,12,0
934,2011,1,21,22,11,52,10,30,1,22,12,0
935,2011,1,22,21,11,60,9,30,4,21,12,0
936,2011,1,23,21,12,64,8,30,27,21,12,0
937,2011,1,24,20,13,62,8,30,8,20,12,0
938,2011,1,25,20,12,64,8,30,7,20,12,0
939,2011,1,26,21,14,67,8,30,27,20,12,0
940,2011,1,27,21,11,62,8,30,19,21,12,0
941,2011,1,28,22,11,57,10,30,5,21,12,0
942,2011,1,29,21,14,57,9,30,6,21,12,0
943,2011,1,30,22,13,54,10,30,2,21,12,0
944,2011,1,31,22,11,54,10,30,3,22,12,0
945,2011,2,1,22,13,45,10,30,1,21,12,0
946,2011,2,2,21,13,51,10,30,2,21,12,0
947,2011,2,3,22,12,50,10,30,3,21,12,0
948,2011,2,4,21,10,46,10,30,15,21,12,0
949,2011,2,5,22,12,48,10,30,5,22,12,0
950,2011,2,6,22,11,46,10,30,0,21,12,0
951,2011,2,7,24,7,49,10,30,0,23,12,0
952,2011,2,8,23,10,43,10,30,0,23,12,0
953,2011,2,9,23,10,39,10,30,0,22,12,0
954,2011,2,10,22,12,36,10,30,0,22,12,0
955,2011,2,11,22,14,39,10,30,1,21,12,0
956,2011,2,12,22,12,42,10,30,0,22,12,0
957,2011,2,13,22,13,39,10,30,0,21,12,0
958,2011,2,14,22,11,40,10,30,0,21,12,0
959,2011,2,15,24,7,46,10,30,3,24,12,0
960,2011,2,16,24,5,54,10,30,13,25,12,0
961,2011,2,17,25,6,56,10,30,18,26,12,0
962,2011,2,18,25,7,56,10,30,11,26,12,0
963,2011,2,19,25,8,61,10,30,21,26,12,0.6
964,2011,2,20,25,9,62,10,30,29,26,12,0.3
965,2011,2,21,25,7,62,10,30,42,25,3,4
966,2011,2,22,23,10,72,10,30,39,24,3,5.8
967,2011,2,23,22,9,77,5,30,54,23,4,15
968,2011,2,24,23,7,72,8,30,50,24,1,0.2
969,2011,2,25,24,6,71,7,30,41,25,3,6.3
970,2011,2,26,24,7,71,8,30,36,24,3,1.9
971,2011,2,27,25,12,48,10,30,40,25,3,0.01
972,2011,2,28,23,12,50,10,30,3,24,12,0
973,2011,3,1,23,12,57,10,30,11,23,12,0
974,2011,3,2,24,11,51,10,30,2,24,12,0
975,2011,3,3,25,11,42,10,30,33,26,3,0.24
976,2011,3,4,25,10,40,10,30,46,26,3,0.16
977,2011,3,5,25,11,45,10,30,37,26,12,0.18
978,2011,3,6,25,10,50,10,30,49,27,3,0.94
979,2011,3,7,25,13,31,10,30,1,25,12,0
980,2011,3,8,27,9,34,10,30,3,27,12,0
981,2011,3,9,28,6,31,10,30,8,28,12,0
982,2011,3,10,28,8,29,10,30,5,27,12,0
983,2011,3,11,28,8,33,10,30,3,27,12,0
